id,created_at,text
1194821973710426112,2019-11-14 03:38:51,b'RT @Jim_Jordan: Mr. Kent affirmed Ukraine has a long-standing history of corruption. \n\nAnd President Trump was deeply skeptical of this cor\xe2\x80\xa6'
1194821905431384065,2019-11-14 03:38:35,b'RT @Jim_Jordan: https://t.co/zODJMgmP5F'
1194821812884049920,2019-11-14 03:38:13,b'RT @Scavino45: Moments ago.... https://t.co/XI41TPSHEp https://t.co/u5xlrDRx8p'
1194821739932528640,2019-11-14 03:37:56,b'RT @Scavino45: https://t.co/QqoztunZQk'
1194821685943427077,2019-11-14 03:37:43,b'RT @Scavino45: #ImpeachmentSHAM #SchiffShow https://t.co/DrR2s6vtRc'
1194821503772221440,2019-11-14 03:36:59,b'RT @Scavino45: WOW! SOOO SAD!! Shifty Schiff cuts off @EliseStefanik for wanting to enter the actual transcript of the July 25th call betwe\xe2\x80\xa6'
1194821464417017857,2019-11-14 03:36:50,"b'RT @Jim_Jordan: Aid was delayed by just 55 days.\n\nDuring that time, we verified that President Zelensky was the real deal. https://t.co/TWJ\xe2\x80\xa6'"
1194821277103656960,2019-11-14 03:36:05,b'RT @Scavino45: Great question by @RepRatcliffe. No answer given. #ImpeachmentSham https://t.co/OVMGQGfzwU'
1194821236074991617,2019-11-14 03:35:56,b'RT @Scavino45: .@RepChrisStewart: \n\n\xe2\x80\x9cWelcome to year 4 of the ongoing Impeachment of President @realDonaldTrump...If your Impeachment case\xe2\x80\xa6'
1194821183826518017,2019-11-14 03:35:43,b'RT @Scavino45: \xe2\x80\x9cWe\xe2\x80\x99ve got six people having four conversations in one sentence - and you just told me this is where you got your clear unde\xe2\x80\xa6'
1194821169611976704,2019-11-14 03:35:40,b'RT @Scavino45: \xe2\x80\x9cThis was an abject failure for the Democrats and for Adam Schiff.\xe2\x80\x9d @EliseStefanik https://t.co/LhIa0Q8Mb8'
1194820401035124738,2019-11-14 03:32:36,b'Thank you @FranklinGraham. It is a time of \xe2\x80\x9cshame\xe2\x80\x9d for our Country. The Democrats know what they are doing is wrong! https://t.co/O32ybh04vc'
