id,created_at,text
1020025522766647296,2018-07-19 19:20:10,b'3 Reasons to Learn the Expected #Value #Framework for Data Analysis\nhttps://t.co/6l2DAhdIdr #DataScience'
1020012188340293632,2018-07-19 18:27:11,"b'The New CxO Gang: #Data, #AI, and #Robotics | 7wData https://t.co/0qNmdF90to #DataScience #MachineLearning #Analytics #BigData'"
1020002731271098368,2018-07-19 17:49:36,"b'Happy to sponsor the next @Webzurich event on Tuesday, July 24 where Evgeniya Tokareva recent #fullstack graduate w\xe2\x80\xa6 https://t.co/VQQvEBTkzy'"
1019592116224299009,2018-07-18 14:37:58,b'@technopark_zh thanks for the mention! Really proud to be part of this list of companies and of course to be here a\xe2\x80\xa6 https://t.co/DdtXIzFnz0'
1019585281102622720,2018-07-18 14:10:48,b'Wishing the @Tamedia Code Academy students an excellent summer. Pleasure have such a dedicated group. Looking forwa\xe2\x80\xa6 https://t.co/mWw0DID9OO'
1018909299551154178,2018-07-16 17:24:42,"b""RT @venturelab_ch: \xe2\x99\x80So where are the #womenintech?\nGlad you asked. They're right here. \xe2\x9e\xa1 https://t.co/peUsVkC6sd https://t.co/y0P74mBfGi"""
1017836316321570816,2018-07-13 18:21:02,b'How to think like a data scientist to become one https://t.co/1SIHgWovau #DataScience #MachineLearning #Analytics #BigData'
1017668482652090369,2018-07-13 07:14:08,b'Free eBooks on Data Visualization and Machine Learning https://t.co/y0slGMmoRN #DataViz #DataScience\xe2\x80\xa6 https://t.co/ttaYt4CzbS'
1017520507887988737,2018-07-12 21:26:08,b'How can we ensure that #BigData does not make us prisoners of #technology? https://t.co/w7D4VeVEzu #DataScience\xe2\x80\xa6 https://t.co/cba2JsYl2h'
1017475466930814982,2018-07-12 18:27:09,"b""Demystifying Deep Learning - Back to Basics | Vinod Sharma's Blog https://t.co/WpzabL9xwJ #DataScience\xe2\x80\xa6 https://t.co/oYclxtKGAV"""
1014125637710368768,2018-07-03 12:36:08,"b'Two weeks already gone, still the fun and experience from @womenplusplus and @hackandlead stays in our minds. Thank\xe2\x80\xa6 https://t.co/8GoubUkhtZ'"
1013680942009999360,2018-07-02 07:09:04,"b'Exploring The Quick, Draw! Dataset With R: The Mona Lisa\nhttps://t.co/SDmwWVqwJG #RStats #DataScience\xe2\x80\xa6 https://t.co/ASa8CVJzyw'"
1012263898257481728,2018-06-28 09:18:14,b'Interested in a #datascience job? Hurry - registration for the @_Propulsion July 30 to October 19 program ends tomo\xe2\x80\xa6 https://t.co/4NeyfvNj0o'
1012036888507580416,2018-06-27 18:16:11,b'Delivering #BigData #Expectations https://t.co/i5BtnSW8uk #DataScience #MachineLearning #Analytics'
1011871801784315905,2018-06-27 07:20:11,"b""Here's How #BigData is Changing The World https://t.co/eTJDF2lRkD #DataScience #MachineLearning #Analytics"""
1011513999933009920,2018-06-26 07:38:25,b'How Artificial Intelligence Could Help Us Live Longer https://t.co/iA0hr8Q3Hz #AI #DataScience #MachineLearning #Analytics'
1008055271728517121,2018-06-16 18:34:40,b'RT @AngelicaFulcher: Here we are! As part of the @validitylabs mentors\xe2\x80\x99 group ready to help the fantastic hackers at #HackAndLead to #buidl\xe2\x80\xa6'
1008019955365941248,2018-06-16 16:14:20,b'Inside look at @hackanlead today in #zurich at @KraftwerkZH teams finishing off first day well done to all particip\xe2\x80\xa6 https://t.co/0sTZcdcYx7'
1008019246763438081,2018-06-16 16:11:31,b'@_Propulsion team of mentors at @hackandlead today great #women friend #hackathon this weekend in #Z\xc3\xbcrich thanks\xe2\x80\xa6 https://t.co/hZ9zEfF1LZ'
1007676671497994241,2018-06-15 17:30:14,b'Special thanks to Till Bay and the rest of the @ComergeAG crew for the invite to share these 10 years of your accom\xe2\x80\xa6 https://t.co/7w00RURJNy'
1007524427561623553,2018-06-15 07:25:17,b'#MachineLearning and #Reinforcement Learning in Finance | Coursera https://t.co/sUA1Rf9izt #DataScience #Analytics\xe2\x80\xa6 https://t.co/KrqH5vgius'
1007399779628998656,2018-06-14 23:09:58,b'RT @womenplusplus: Only 1.5 days to go! Time to have a sneak peek at sponsored #challenges at #hackandlead!\n\n@Zurich \n@thomsonreuters @vali\xe2\x80\xa6'
1007322570587115521,2018-06-14 18:03:10,b'#Dogs vs. #Cats: Image #Classification with #DeepLearning using TensorFlow in #Python https://t.co/DeH70yLAHU #DataScience #BigData'
1007157251239444480,2018-06-14 07:06:15,b'Customizing time and date scales in ggplot2 https://t.co/FvhH4aiiE0 #RStats'
1006960677532160000,2018-06-13 18:05:08,b'Top Tip: Don\xe2\x80\x99t keep your data prep in the same project as your #Shiny app https://t.co/2aYtgXcGB2 #DataScience\xe2\x80\xa6 https://t.co/HYdNLoX3kp'
1006931584988180480,2018-06-13 16:09:32,b'RT @PennySchiffer: Looking forward to a weekend of hacking on our #AI meets #VentureCapital case: \n\nCan we predict the TOP 100 startups of\xe2\x80\xa6'
1006798104912367618,2018-06-13 07:19:08,b'#Anomaly #Detection in #RStats https://t.co/wp38kAaa81 #DataScience #Analytics #BigData'
1006795827573153792,2018-06-13 07:10:05,"b'How to think about #AI and #MachineLearning #Technologies, and their roles in #Automation https://t.co/dGCQ51zuPw\xe2\x80\xa6 https://t.co/MdwcFVtJAz'"
1006508523184971777,2018-06-12 12:08:26,b'Proud of our recent #DataSience graduates Karolin Franke (now @avawomen) Raffaele Iaquinto and Linda Maria De Cave\xe2\x80\xa6 https://t.co/4sc9mmYEko'
1006239682827640832,2018-06-11 18:20:10,b'22 Tips for better Data Science https://t.co/oy62Vy8tKv #DataScience #Analytics #BigData'
1006151230719029248,2018-06-11 12:28:41,"b'Batch #5 of #fullstack #development of @_Propulsion students underway at @technopark_zh  Let the ""summer of code"" b\xe2\x80\xa6 https://t.co/LA3mOaQ0KL'"
1006069369171054592,2018-06-11 07:03:24,b'The Modern #Analytic Platform [video] | 7wData https://t.co/g77SDZLvNg #DataScience #Analytics #BigData #MachineLearning #AI #ML'
1005875294312517634,2018-06-10 18:12:13,"b'60-Second Guide to #MachineLearning, #DeepLearning &amp; #AI in #Cybersecurity https://t.co/qfReYIBbTo #ML #DataScience #Analytics #BigData'"
1004351509688090630,2018-06-06 13:17:14,b'@Acronis 15 year anniversary event in #schaffhausen speech by @sbeloussov great accomplishments! https://t.co/WJPiWdJMFA'
1003897770615459841,2018-06-05 07:14:14,b'Separating #BetterData from #BigData: Where Analytics Is Headed https://t.co/at16uOIut4 #DataScience #Analytics'
1003883489945702400,2018-06-05 06:17:29,b'Using #DataScience to improve #public #policy https://t.co/hTMHgEsqHS #Analytics #Programming'
1003883420710301696,2018-06-05 06:17:13,b'#Security #Analyst: The New Data Scientist https://t.co/e3rQu77XzM #DataScience #Analytics #BigData'
1003704727173988352,2018-06-04 18:27:09,b'The #Salaries Of #DataScientists Remain #Steady But Still #Sexy With #AI On The Horizon via @forbes\xe2\x80\xa6 https://t.co/W67dq3IEPa'
1003627316768067585,2018-06-04 13:19:33,"b""Early Discount for next @_Propulsion #DataScience Program ends Today. Get CHF 1'000 off tuition by applying here:\xe2\x80\xa6 https://t.co/sEzzhJ1Xvo"""
1003535345508593666,2018-06-04 07:14:05,b'How Is #DataScience Transforming #WebDevelopment? - Dataconomy https://t.co/mjIT1IzjMB via @DataconomyMedia'
1003340154914918401,2018-06-03 18:18:28,"b'Ha!! Here\xe2\x80\x99s Who Dies In \xe2\x80\x9cGame Of Thrones\xe2\x80\x9d S8, According To #DataScience https://t.co/agKXDiYOxU #Predicition'"
1003170724356509696,2018-06-03 07:05:13,b'12 #DataScience #Mistakes to avoid https://t.co/XUQPksgae1 via @CIOonline #Analytics'
1002979176125751296,2018-06-02 18:24:04,b'Are You Ready To Become A #ChiefDataScientist?\nhttps://t.co/CVibDZJ583 #DataScience #Career #CDO'
1002811586065633280,2018-06-02 07:18:08,"b'#Poker, #Probability, #MonteCarlo, and #RStats\nhttps://t.co/gTvNe3PahH #DataScience #Analytics #Statistics'"
1002612271808499714,2018-06-01 18:06:07,b'The First Things you Should Learn as a #DataScientist - Not what you Think\nhttps://t.co/v4fJDPxaeq #DataScience #Analytics #Skillset'
1002445939322257408,2018-06-01 07:05:11,b'#Customer #Service in the #Age of #AI\nhttps://t.co/gQwfNaTDNh #DataScience #Analytics #BigData #ArtificialIntelligence #Programming'
1002252413234040832,2018-05-31 18:16:10,b'What is #MachineLearning? Why #MachineLearning?\nhttps://t.co/eTSrTLPjia #DataScience #ML #BigData #Analytics #AI #Switzerland'
1002087821174161409,2018-05-31 07:22:09,b'6 Steps for Applying #DataScience to #Security https://t.co/JtBxcFryxi #Analytics #BigData #UseCases'
1001892274740002816,2018-05-30 18:25:07,b'12 #Python Resources for #DataScience https://t.co/KbN0u1TTn1 #Analytics #BigData #MachineLearning #ML #Programming #Zurich #Switzerland'
1001728099883642881,2018-05-30 07:32:44,b'@jairasirvilla @lisachwinter @jairasirvilla thanks for your question. We do not have this article in English but ha\xe2\x80\xa6 https://t.co/cF5bzVrove'
1001721922781106176,2018-05-30 07:08:12,b'25 #Predictions About The #Future Of #BigData https://t.co/NOnVWPTAZB #DataScience #Analytics #MachineLearning #ML\xe2\x80\xa6 https://t.co/wUtUigkbpg'
1001528868182872066,2018-05-29 18:21:04,b'12 Data Science Mistakes to avoid https://t.co/XUQPksgae1 #DataScience #Analytics #BigData #MachineLearning #ML\xe2\x80\xa6 https://t.co/ZwSt7dLOpE'
1001493478168301573,2018-05-29 16:00:26,b'Congrats to batch #4 of @_Propulsion #fullstack students! You guys really rocked it with your final projects in fro\xe2\x80\xa6 https://t.co/gVnV6mVM12'
1001362276056748032,2018-05-29 07:19:05,b'Top 10 #BigData #Analytics #Tools For Successful #Data #Analytics #Developers https://t.co/s1hlA1EdcY #DataScience #Switzerland'
1001185741874098178,2018-05-28 19:37:36,"b'Thanks @AngelicaFulcher, former @_propulsion student and currently #blockchain #developer at @validitylabs talking\xe2\x80\xa6 https://t.co/oKNiQUHWFS'"
1001168033098944512,2018-05-28 18:27:14,b'#GDPR - What\xe2\x80\x99s changing under new data privacy rules? #DataPrivacy https://t.co/30uJSZEeKB #DataScience #Analytics\xe2\x80\xa6 https://t.co/aAFzlqniGE'
1001161401400950789,2018-05-28 18:00:53,b'#ArtificialIntelligence (#AI) in the science of new era https://t.co/mckzTnVvVN #DataScience #Analytics #BigData\xe2\x80\xa6 https://t.co/3MvOydAMs5'
1001121822006489088,2018-05-28 15:23:36,b'RT @BettinaSDe: Stop dreaming \xe2\x9b\x85\xef\xb8\x8f- just do it \xf0\x9f\x92\xaa: I just signed up for the newsletter of this Coding Academy @_Propulsion @WomenTechmakers @g\xe2\x80\xa6'
1000817297441873923,2018-05-27 19:13:32,b'RT @womenplusplus: people taking out #laptops - getting serious here with #blockchain primer at #hackandlead prep @impacthubzurich @Angelic\xe2\x80\xa6'
1000134780883619841,2018-05-25 22:01:28,b'RT @aleksejdix: @wilsx2rt and Ilya are presenting their  awesome project. @_Propulsion . Connections starts @webzurich https://t.co/WSetvcN\xe2\x80\xa6'
999314761337667585,2018-05-23 15:43:00,"b'A big thanks to @technopark_zh for putting together a great article on @_Propulsion today in Einblick, das Technopa\xe2\x80\xa6 https://t.co/A4L7mucELY'"
999210647421440001,2018-05-23 08:49:17,b'RT @technopark_zh: \xf0\x9f\x93\xa2Alles neu macht der Mai! Die brandaktuelle\xf0\x9f\x94\xa5 Ausgabe der TPZ-Zeitschrift\xf0\x9f\x93\xb0 #EINBLICK ist da.  Unter anderem mit einem Ber\xe2\x80\xa6'
997446708694011906,2018-05-18 12:00:01,b'RT @womenplusplus: We work closely with partner companies to provide #guidance and #mentorship at the #hackathon as you work on your projec\xe2\x80\xa6'
996654392031043584,2018-05-16 07:31:38,b'Looking for future talent or to get into the tech industry yourself? Come see final project presentations of\xe2\x80\xa6 https://t.co/TzpzLLB1nI'
995999046589435905,2018-05-14 12:07:32,b'The @Tamedia Coding Academy run by @_Propulsion has officially started @technopark_zh! What a pleasure to welcome t\xe2\x80\xa6 https://t.co/R4Zue3Tg8K'
995958935520718848,2018-05-14 09:28:08,b'Join us at @hackandlead 16-17th June at @KraftwerkZH ! Get challenged on #AI &amp; #blockchain at the first women-frien\xe2\x80\xa6 https://t.co/DH7zw7b14t'
994241812293447680,2018-05-09 15:44:54,b'Big thanks to @ginettateam and @yhabibf (former student and current instructor) for hosting our #fullstack students\xe2\x80\xa6 https://t.co/73c8Pp7dul'
993512641946619906,2018-05-07 15:27:27,b'Registration for next #FullStack program is about to close. Get your #code on during the summer and be rewarded wit\xe2\x80\xa6 https://t.co/Jzb54T5I7u'
993139981672738818,2018-05-06 14:46:37,b'RT @womenplusplus: The #1 technology partner for #blockchain projects @validitylabs supports our #hackathon! VL will bring a #challenge to\xe2\x80\xa6'
991385213803614208,2018-05-01 18:33:48,b'A final round of congratulations to a very talented and diverse batch #2 of #data #science students who recently fi\xe2\x80\xa6 https://t.co/vE9nbotnUL'
991312014281789442,2018-05-01 13:42:56,b'What to do on a rainy holiday? How about team projects with #python #javascript for the #fullstack program at\xe2\x80\xa6 https://t.co/AV56mvEjeQ'
990998056027021312,2018-04-30 16:55:23,"b""RT @cedi2611: When meeting with #founders of #startups, it's the spark \xe2\x9c\xa8 in their eyes that fascinates me every single time I see it. Espec\xe2\x80\xa6"""
986960342378012672,2018-04-19 13:30:57,b'RT @USEmbassyBern: Ambassador McMullen visited @ETH_en where he learned about the university\xe2\x80\x99s collaboration with #Disney research and how\xe2\x80\xa6'
985516321906491393,2018-04-15 13:52:55,"b""Propulsion featured in this Friday's 10vor10 on @srfnews : https://t.co/lYafItdphZ #zurich #Switzerland"""
984415157387395073,2018-04-12 12:57:17,b'Meetup for the batch #4 of Full-Stack final presentations @technopark_zh is live. You can register here:\xe2\x80\xa6 https://t.co/dzUAq8VuVH'
984414697662418945,2018-04-12 12:55:28,b'RT @DocLehmann: I just published \xe2\x80\x9cRebells In The Classroom - Accelerating an Edtech Cluster in Zurich\xe2\x80\x9d #edtech @ks_accelerator @impacthubzu\xe2\x80\xa6'
981986744877928448,2018-04-05 20:07:39,b'@sammielw thanks for the mention and for coming! https://t.co/IvEHahs7nA'
981986432016371718,2018-04-05 20:06:24,b'Thanks @schaeublit for coming. Glad you like the #DataScience presentations! https://t.co/CBMGO8GDEP'
979773878103957505,2018-03-30 17:34:30,"b""Last call to apply to the #DataScience program starting on April 23. Don't wait another 4 months - companies need D\xe2\x80\xa6 https://t.co/LK7xaSDUHZ"""
978766528739971072,2018-03-27 22:51:39,"b'RT @sunniejaye: Same here! Very excited to moderate what promises to be an exceptional day filled with insights by leading experts, policym\xe2\x80\xa6'"
976554965530566664,2018-03-21 20:23:41,"b'Happy to host the 8th NLP #Meetup #Zurich: ""From student to building an AI assistant"". Register here:\xe2\x80\xa6 https://t.co/UIhLD1TVOz'"
973906151334207488,2018-03-14 12:58:15,"b'RT @globaltechbox: Tomorrow is an exciting day!\n\nFor the first time, I will be doing ""The LIVE StartupShow"" at the @StartSummit. \n\nI will g\xe2\x80\xa6'"
973538244515201025,2018-03-13 12:36:19,b'RT @atfinity: We strongly believe more people should master the art of software engineering. This is why we are offering the first scholars\xe2\x80\xa6'
973538188571693056,2018-03-13 12:36:06,b'RT @cognitiveclouds: RT @atfinity: We strongly believe more people should master the art of software engineering. This is why we are offeri\xe2\x80\xa6'
973511858174021632,2018-03-13 10:51:28,"b'Congrats to Evgeniya Tokareva, first recipient of the @atfinity scholarship! Thanks @atfinity for supporting the de\xe2\x80\xa6 https://t.co/c29ARJUStp'"
972135096403873792,2018-03-09 15:40:43,"b'Big thanks to Mark Rowan, Cognitive Data Scientist at @SwissRe , for coming to the #datascience class and giving a\xe2\x80\xa6 https://t.co/iO4OsGkJmh'"
971336175670657024,2018-03-07 10:46:05,"b'RT @technopark_zh: Heute fand unser #TECHNOPARK_Zmorge \xf0\x9f\xa5\x90\xe2\x98\x95\xef\xb8\x8f\xc2\xa0statt. Vielen Dank an unsere neuen Mieterfirmen @9t_labs, @_taskbase , @Pathmate\xe2\x80\xa6'"
970698051743637505,2018-03-05 16:30:24,b'Another talented #fullstack class started today at @technopark_zh. Welcome batch #4! Time for some #python\xe2\x80\xa6 https://t.co/CLLo6OMpkB'
969547375776804864,2018-03-02 12:18:02,"b""RT @TheLocalSwitzer: Don't have a degree in computer science? No worries. You can become a Full-Stack Web Developer or a Data Scientist in\xe2\x80\xa6"""
968974312538591232,2018-02-28 22:20:53,"b'RT @webzuerich: Thanks all for coming to our February @Meetup at @impacthubzurich yesterday! And thanks to @nic_o_martin , @JBaptisteClion\xe2\x80\xa6'"
968974282771587072,2018-02-28 22:20:46,b'RT @Bertrand_Meyer: Mainstream enough for me:\nPraising Eiffel will not change the world. Using EiffelStudio might.\nhttps://t.co/9H6XOriW5y'
968534129510936576,2018-02-27 17:11:45,"b""RT @webzuerich: Don't forget to join us tonight at Bogen D @impacthubzurich for our February #webzurich @Meetup https://t.co/12tIagFJhH\nWe'\xe2\x80\xa6"""
967808760017190913,2018-02-25 17:09:24,b'RT @cedi2611: The team behind @_Propulsion wants to give #Switzerland the #softwaredevelopers it needs to grow into an important #technolog\xe2\x80\xa6'
967747276897705985,2018-02-25 13:05:05,"b'RT @globaltechbox: Find out more about #webdevelopment, #datascience and the future of #education in #Switzerland with Laurent Mayer, the d\xe2\x80\xa6'"
966684099787264000,2018-02-22 14:40:24,b'RT @globaltechbox: The team behind @_Propulsion wants to give #Switzerland the #softwaredevelopers it needs to grow into an important #tech\xe2\x80\xa6'
966625883292360704,2018-02-22 10:49:04,"b""New article in @TheLocalSwitzer https://t.co/7PWKLeCnyU. It's a great read with some important testimonials!\xe2\x80\xa6 https://t.co/dwnFCPJ4Ef"""
964492090121080832,2018-02-16 13:30:08,b'RT @nicolasperony: Dreaming of the future is nice -- building it is better. Proud of what @hyperloopglobal has achieved in a few short year\xe2\x80\xa6'
964245790544859136,2018-02-15 21:11:25,"b'RT @cedi2611: Learn more about #webdevelopment, #datascience and future of #education in #Switzerland https://t.co/dbGXcp7UsA https://t.co/\xe2\x80\xa6'"
963721026151550977,2018-02-14 10:26:12,b'RT @globaltechbox: LaurentMayer talks about how to become a #softwaredeveloper and #datascientist @_Propulsion https://t.co/u2d3a66m3m #sta\xe2\x80\xa6'
963670539415052290,2018-02-14 07:05:35,"b'RT @cedi2611: Find out more about #webdevelopment, #datascience and the future of #education in #Switzerland with Laurent Mayer, the dean a\xe2\x80\xa6'"
963109269410283521,2018-02-12 17:55:18,b'Watch and hear the @_Propulsion story: https://t.co/MGwpFapEhw Thanks @cedi2611 for the interview and wonderful ima\xe2\x80\xa6 https://t.co/D18NF31Crj'
963108770409865218,2018-02-12 17:53:19,b'RT @DocLehmann: We are hiring a communication and public relations officer at @impacthubzurich https://t.co/ueGys4G6VJ'
963048552585932800,2018-02-12 13:54:02,"b'Attention all #datascience enthusiasts! Come see batch #2 present their final projects @technopark_zh on April 3, 2\xe2\x80\xa6 https://t.co/8DM2qbnUmR'"
963048267352244225,2018-02-12 13:52:54,"b'@cedi2611 @globaltechbox again thanks for the experience, for pushing #edtech and #coding #academies here in\xe2\x80\xa6 https://t.co/TyEjbcR6tA'"
962799337381167104,2018-02-11 21:23:44,"b'RT @inside_tamedia: Gelesen in @republik: \xe2\x80\x9eJournalisten werden als Kostenblock betrachtet: Nicht selten mit Verachtung, die man gegen\xc3\xbcber V\xe2\x80\xa6'"
962799243579797509,2018-02-11 21:23:22,b'@inside_tamedia really happy to be launching the Tamedia coding academy with you! https://t.co/kNh2KotMGL'
962789620005130240,2018-02-11 20:45:07,b'Big thanks to @edweber1 for coming all the way over to #zurich for an amazing week teaching #machinelearning to the\xe2\x80\xa6 https://t.co/oe2WmtJHFA'
961201588231602176,2018-02-07 11:34:51,b'A very special thanks to Lisa Falco from @AvaWomen for a wonderful presentation on \xe2\x80\x9cHow to build a Data Science Alg\xe2\x80\xa6 https://t.co/yNq72RRifL'
961199831900475394,2018-02-07 11:27:52,b'A very special thanks to you @daveholtz for coming to #Zurich and teaching week 3 on #Experimental #Design to some\xe2\x80\xa6 https://t.co/sJCNYBbdEr'
959041754170380289,2018-02-01 12:32:26,b'Registration for the next #FullStack class ends TOMORROW. Time is running out so make sure to appy now:\xe2\x80\xa6 https://t.co/IDdffl0vNh'
958302660737814528,2018-01-30 11:35:33,b'RT @PennySchiffer: \xe2\x80\x9cHow to grow the deep tech nation Switzerland \xf0\x9f\x87\xa8\xf0\x9f\x87\xad? We\xe2\x80\x99ll start with a focused #acceleration program and foster cooperatio\xe2\x80\xa6'
958231434736689152,2018-01-30 06:52:31,b'RT @PennySchiffer: Join me &amp; @leavonbidder for a discussion about the Swiss\xf0\x9f\x87\xa8\xf0\x9f\x87\xadstartup / investor ecosystem @ Stanford Feb 12. \n\nAfter our ke\xe2\x80\xa6'
957259441971388417,2018-01-27 14:30:10,"b'RT @womenplusplus: Our afternoon session attracted even more participants, thank you all for coming to work on #wikileaks with us! @applied\xe2\x80\xa6'"
956532186722848768,2018-01-25 14:20:19,"b""It's official - we're going with Python for the back-end of the Full-Stack program! Read the entry on our blog to f\xe2\x80\xa6 https://t.co/tsjrFNaKoH"""
953314852277235713,2018-01-16 17:15:47,"b'@SimonMarquard danke f\xc3\xbcr die Erw\xc3\xa4hnung. Wir sind wirklich gl\xc3\xbccklich, das Programm gemeinsam mit @tamedia durchzuf\xc3\xbch\xe2\x80\xa6 https://t.co/CFniGkbQYH'"
953213536234344448,2018-01-16 10:33:11,"b'RT @Bertrand_Meyer: Blockchains, bitcoin and distributed trust: LASER school speaker lineup complete (2-10 June 2018), https://t.co/WW3yjpK\xe2\x80\xa6'"
953213506156941312,2018-01-16 10:33:04,b'RT @cedi2611: Thank you David Butler for interviewing C\xc3\xa9dric Bollag and participating in #StartupShow 100 &gt; https://t.co/eZl9pTDzZE #startu\xe2\x80\xa6'
952941792944705536,2018-01-15 16:33:22,"b""RT @nicolasperony: 60/40 f/m ratio: how's that for gender balance? Thanks @_Propulsion, delighted to be teaching this new batch of #DataSci\xe2\x80\xa6"""
952903307131006976,2018-01-15 14:00:27,b'@_Propulsion Data Science batch #2 now underway @technopark_zh. Half of the class is women - you wanted diversity i\xe2\x80\xa6 https://t.co/zYztR3RH1v'
948277278752075776,2018-01-02 19:38:16,b'First year ends on a high note for Propulsion! 50 students have graduated through 4 batches! Rewarding to see those\xe2\x80\xa6 https://t.co/15AtLuToex'
941409361305440256,2017-12-14 20:47:36,b'Congratulations to another batch of #fullstack graduates! Well thought-out and presented projects last night! Kept\xe2\x80\xa6 https://t.co/xRYVqlReZ9'
940683611505876995,2017-12-12 20:43:44,b'Final call to register for the Propulsion Academy Z\xc3\xbcrich Full-Stack Presentations Meetup tomorrow (8 spots left so\xe2\x80\xa6 https://t.co/nNzVRlSAAX'
940258731069231104,2017-12-11 16:35:25,"b'Today is your last chance to register for the upcoming #DataScience program starting on January 15, 2018. Intereste\xe2\x80\xa6 https://t.co/1gI6xbPPsL'"
938017218041995265,2017-12-05 12:08:26,"b'Nitin Kumar, Program Manager for the #DataScience program @_Propulsion, explaining the power of #DataScience to the\xe2\x80\xa6 https://t.co/n0J0Y7Yx5K'"
933303391073325058,2017-11-22 11:57:23,b'Special thanks to @BeekeeperSocial @fotonobile for hosting our students yesterday. It was a great inside look into\xe2\x80\xa6 https://t.co/Aq2woqzTXy'
932525893746135040,2017-11-20 08:27:53,b'RT @marcwalder: Morgen Dienstag ist der 1. #DigitalDay der #Schweiz mit 3 Bundesr\xc3\xa4ten und \xc3\xbcber 40 Partnerunternehmen von @dgt_switzerland\xe2\x80\xa6'
932202651059617792,2017-11-19 11:03:26,b'RT @betatim: Looking for a data-science bootcamp in spring 2018? @_Propulsion has you covered. And you get me teaching you about #machinele\xe2\x80\xa6'
931815794144669696,2017-11-18 09:26:12,b'RT @marcwalder: The numbers: @ks_accelerator 2017. Initiative of @dgt_switzerland powered by @impacthubzurich https://t.co/2y8DsFeYPd'
931528488825344000,2017-11-17 14:24:33,"b""RT @nicolasperony: Applications closing soon for @_Propulsion Academy's next #DataScience #bootcamp. Excited to be tutoring the new student\xe2\x80\xa6"""
931254967838629888,2017-11-16 20:17:40,"b'Come see Full-Stack Development students present their final projects @technopark_zh on Dec. 13, 18:00 to 20:00. Fr\xe2\x80\xa6 https://t.co/F5jpn6xmxq'"
930195189850890245,2017-11-13 22:06:30,b'Thanks again @Magnushofer from @siroop_ch for presenting the wonders of #agile #development and #scrum to another F\xe2\x80\xa6 https://t.co/OoKMnKsdAN'
930152829867757569,2017-11-13 19:18:10,b'RT @womenplusplus: More details on our workshop @appliedmldays book the tickets soon! #MachineLearning #AI #Python https://t.co/WyuhZcHlCb'
929829596278743043,2017-11-12 21:53:45,b'@CourseReport big thanks for the mention and for giving visibility to #coding #bootcamps in #europe #zurich\xe2\x80\xa6 https://t.co/C9tpTUjHgE'
929396983915319296,2017-11-11 17:14:42,b'RT @lisachwinter: \xe2\x80\x9cWhy Hospitals Need Better Data Science\xe2\x80\x9d by @saagrawa https://t.co/ZhR7HsjlRu #DataScience'
928359473181331457,2017-11-08 20:32:01,b'RT @TejTadi: 4 Reasons why Advancing #BigData Helps The #HealthTech Industry https://t.co/fbvVaBrNao https://t.co/U6HAGo3UQo'
927884106972659713,2017-11-07 13:03:05,b'Article in @swissinfo_en today https://t.co/WWO3Fr7GbJ great work students! @dgt_switzerland @technopark_zh #Digitalisierung #Switzerland'
927534276190593024,2017-11-06 13:52:58,b'RT @_BR_JSA: Heute startet #EasyGovCH: mit wenigen Klicks Firma gr\xc3\xbcnden o. Handelsregister-Eintr\xc3\xa4ge \xc3\xa4ndern \xe2\x80\x93 echte administrative Entlastun\xe2\x80\xa6'
927447054158360576,2017-11-06 08:06:23,"b'RT @dgt_switzerland: Partner of \xf0\x9f\x87\xa8\xf0\x9f\x87\xad#DigitalDay, @zrh_airport invites you to discover the ""Digital #travel chain of the future"" #Mobility htt\xe2\x80\xa6'"
925717545461735424,2017-11-01 13:33:56,b'@alex_sokolowska @AngelicaFulcher big congratulations on behalf of Propulsion Academy! #zurich #switzerland https://t.co/o35RvhHYJX'
925113214907703296,2017-10-30 21:32:32,b'Awesome teaser on #MachineLearning and #NLP from @Cesar_illharco. What\xe2\x80\x99s next when the machine will reach human lev\xe2\x80\xa6 https://t.co/OqjGIaMhTV'
924343952303624192,2017-10-28 18:35:46,"b'RT @_BR_JSA: Preisverleihung \xe2\x80\x9eEntrepreneur of the year\xe2\x80\x9c: Wir brauchen erfolgreiche UnternehmerInnen, um Chancen der #Digitalisierung zu pac\xe2\x80\xa6'"
923832642004537346,2017-10-27 08:44:00,b'RT @_BR_JSA: Echange avec la Directrice g\xc3\xa9n\xc3\xa9rale @FabiolaGianotti du @CERN sur les d\xc3\xa9fis du centre de recherche. \nhttps://t.co/By4CnOkqDx h\xe2\x80\xa6'
923468198292414464,2017-10-26 08:35:50,"b'RT @PennySchiffer: Bundesrat Johann Schneider-Ammann expresses his strong support for Swiss innovation and startups - Go, Go Go! #ssud2017\xe2\x80\xa6'"
923306306999603200,2017-10-25 21:52:32,b'RT @pythonbot_: Fundamentals Of Python: From First Programs Through Data Structures  https://t.co/0wsbXVU0dH #learning #python #pythonbot_'
922923465664954368,2017-10-24 20:31:15,b'Thank you Moreno Feltscher from @smartive_ch for telling the @_Propulsion students about the cool stuff they are de\xe2\x80\xa6 https://t.co/JNHInqCdmV'
922870919172972545,2017-10-24 17:02:27,b'RT @_BR_JSA: Am Wirtschaftsforum Schwyz: #Digitalisierung als Chance f\xc3\xbcr #Jobs &amp; Wohlstand\n\xe2\x80\x93 stellen wir uns der Herausforderung! JSA https\xe2\x80\xa6'
